Order_id,Quantity,Year,Month,Weekdays,Order_Time, Cost_Price , Total_Sales ,Pizza_Size,Pizza_Category,Pizza_Name
35648,1,2015,Sep,Sun,15:41:00, 20.75 , 20.75 ,L,Supreme,The Soppressata Pizza
35649,1,2015,Sep,Sun,16:07:00, 20.75 , 20.75 ,L,Chicken,The Chicken Alfredo Pizza
35650,1,2015,Sep,Sun,16:07:00, 20.75 , 20.75 ,L,Chicken,The Southwest Chicken Pizza
35651,2,2015,Sep,Sun,16:09:00, 12.25 , 24.50 ,S,Supreme,The Sicilian Pizza
35652,1,2015,Sep,Sun,16:09:00, 20.75 , 20.75 ,L,Supreme,The Spicy Italian Pizza
35653,1,2015,Sep,Sun,16:12:00, 12.50 , 12.50 ,M,Classic,The Pepperoni Pizza
35654,1,2015,Sep,Sun,16:20:00, 12.00 , 12.00 ,S,Classic,The Big Meat Pizza
35655,1,2015,Sep,Sun,16:20:00, 12.75 , 12.75 ,S,Chicken,The California Chicken Pizza
35656,1,2015,Sep,Sun,16:20:00, 20.25 , 20.25 ,L,Veggie,The Mexicana Pizza
35657,1,2015,Sep,Sun,16:20:00, 16.00 , 16.00 ,M,Classic,The Greek Pizza
35658,1,2015,Sep,Sun,16:27:00, 10.50 , 10.50 ,S,Classic,The Hawaiian Pizza
35659,1,2015,Sep,Sun,16:27:00, 9.75 , 9.75 ,S,Classic,The Pepperoni Pizza
35660,1,2015,Sep,Sun,16:27:00, 12.00 , 12.00 ,S,Veggie,The Vegetables + Vegetables Pizza
35661,1,2015,Sep,Sun,16:37:00, 12.00 , 12.00 ,S,Classic,The Italian Capocollo Pizza
35662,1,2015,Sep,Sun,16:37:00, 20.75 , 20.75 ,L,Chicken,The Southwest Chicken Pizza
35663,1,2015,Sep,Sun,16:37:00, 16.75 , 16.75 ,M,Chicken,The Thai Chicken Pizza
35664,1,2015,Sep,Sun,16:37:00, 20.25 , 20.25 ,L,Veggie,The Vegetables + Vegetables Pizza
35665,1,2015,Sep,Sun,17:01:00, 12.25 , 12.25 ,S,Supreme,The Calabrese Pizza
35666,1,2015,Sep,Sun,17:20:00, 16.50 , 16.50 ,L,Classic,The Hawaiian Pizza
35667,1,2015,Sep,Sun,17:20:00, 12.00 , 12.00 ,S,Veggie,The Mexicana Pizza
35668,1,2015,Sep,Sun,17:28:00, 20.75 , 20.75 ,L,Chicken,The California Chicken Pizza
35669,1,2015,Sep,Sun,17:28:00, 16.25 , 16.25 ,M,Supreme,The Sicilian Pizza
35670,1,2015,Sep,Sun,17:29:00, 25.50 , 25.50 ,XL,Classic,The Greek Pizza
35671,1,2015,Sep,Sun,17:41:00, 10.50 , 10.50 ,S,Classic,The Hawaiian Pizza
35672,1,2015,Sep,Sun,17:42:00, 16.00 , 16.00 ,M,Classic,The Italian Capocollo Pizza
35673,1,2015,Sep,Sun,17:42:00, 16.50 , 16.50 ,M,Supreme,The Spicy Italian Pizza
35674,1,2015,Sep,Sun,17:42:00, 20.75 , 20.75 ,L,Chicken,The Thai Chicken Pizza
35675,1,2015,Sep,Sun,17:52:00, 16.50 , 16.50 ,M,Supreme,The Pepper Salami Pizza
35676,1,2015,Sep,Sun,18:07:00, 20.50 , 20.50 ,L,Classic,The Italian Capocollo Pizza
35677,1,2015,Sep,Sun,18:07:00, 20.50 , 20.50 ,L,Classic,The Napolitana Pizza
35678,1,2015,Sep,Sun,18:07:00, 17.50 , 17.50 ,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
35679,1,2015,Sep,Sun,18:29:00, 16.75 , 16.75 ,M,Chicken,The Chicken Pesto Pizza
35680,1,2015,Sep,Sun,18:29:00, 12.75 , 12.75 ,S,Chicken,The Chicken Pesto Pizza
35681,1,2015,Sep,Sun,18:29:00, 12.00 , 12.00 ,S,Classic,The Classic Deluxe Pizza
35682,1,2015,Sep,Sun,18:29:00, 20.25 , 20.25 ,L,Veggie,The Mexicana Pizza
35683,1,2015,Sep,Sun,18:32:00, 12.00 , 12.00 ,S,Veggie,The Green Garden Pizza
35684,1,2015,Sep,Sun,18:32:00, 20.75 , 20.75 ,L,Chicken,The Thai Chicken Pizza
35685,1,2015,Sep,Sun,18:35:00, 18.50 , 18.50 ,L,Veggie,The Five Cheese Pizza
35686,1,2015,Sep,Sun,18:35:00, 17.95 , 17.95 ,L,Veggie,The Four Cheese Pizza
35687,1,2015,Sep,Sun,18:35:00, 11.00 , 11.00 ,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
35688,1,2015,Sep,Sun,18:45:00, 18.50 , 18.50 ,L,Veggie,The Five Cheese Pizza
35689,1,2015,Sep,Sun,18:45:00, 20.75 , 20.75 ,L,Chicken,The Thai Chicken Pizza
35690,1,2015,Sep,Sun,18:51:00, 20.75 , 20.75 ,L,Chicken,The Barbecue Chicken Pizza
35691,1,2015,Sep,Sun,18:51:00, 16.50 , 16.50 ,M,Supreme,The Italian Supreme Pizza
35692,1,2015,Sep,Sun,18:53:00, 9.75 , 9.75 ,S,Classic,The Pepperoni Pizza
35693,1,2015,Sep,Sun,18:59:00, 20.50 , 20.50 ,L,Classic,The Classic Deluxe Pizza
35694,1,2015,Sep,Sun,18:59:00, 20.75 , 20.75 ,L,Chicken,The Southwest Chicken Pizza
35695,1,2015,Sep,Sun,19:33:00, 16.00 , 16.00 ,M,Classic,The Greek Pizza
35696,1,2015,Sep,Sun,19:41:00, 20.75 , 20.75 ,L,Chicken,The Chicken Alfredo Pizza
35697,1,2015,Sep,Sun,19:46:00, 12.50 , 12.50 ,S,Supreme,The Soppressata Pizza
35698,1,2015,Sep,Sun,19:46:00, 20.75 , 20.75 ,L,Chicken,The Thai Chicken Pizza
35699,1,2015,Sep,Sun,19:51:00, 20.75 , 20.75 ,L,Supreme,The Italian Supreme Pizza
35700,1,2015,Sep,Sun,20:00:00, 20.25 , 20.25 ,L,Veggie,The Mediterranean Pizza
35701,1,2015,Sep,Sun,20:00:00, 12.50 , 12.50 ,M,Classic,The Pepperoni Pizza
35702,1,2015,Sep,Sun,20:00:00, 16.00 , 16.00 ,M,Veggie,The Spinach and Feta Pizza
35703,1,2015,Sep,Sun,20:14:00, 15.25 , 15.25 ,L,Classic,The Pepperoni Pizza
35704,1,2015,Sep,Sun,20:14:00, 12.25 , 12.25 ,S,Supreme,The Sicilian Pizza
35705,1,2015,Sep,Sun,20:56:00, 20.75 , 20.75 ,L,Chicken,The Barbecue Chicken Pizza
35706,1,2015,Sep,Sun,21:27:00, 16.75 , 16.75 ,M,Chicken,The Barbecue Chicken Pizza
35707,1,2015,Sep,Sun,21:27:00, 17.95 , 17.95 ,L,Veggie,The Four Cheese Pizza
35708,1,2015,Sep,Sun,21:27:00, 20.75 , 20.75 ,L,Supreme,The Italian Supreme Pizza
35709,1,2015,Sep,Sun,21:27:00, 20.75 , 20.75 ,L,Supreme,The Prosciutto and Arugula Pizza
35710,1,2015,Sep,Sun,21:37:00, 20.75 , 20.75 ,L,Supreme,The Pepper Salami Pizza
35711,1,2015,Sep,Sun,21:37:00, 12.25 , 12.25 ,S,Supreme,The Sicilian Pizza
35712,1,2015,Sep,Sun,21:53:00, 20.75 , 20.75 ,L,Chicken,The Chicken Pesto Pizza
35713,1,2015,Sep,Sun,22:09:00, 10.50 , 10.50 ,S,Classic,The Hawaiian Pizza
35714,1,2015,Sep,Mon,11:25:00, 20.75 , 20.75 ,L,Chicken,The Barbecue Chicken Pizza
35715,1,2015,Sep,Mon,11:38:00, 16.50 , 16.50 ,L,Classic,The Hawaiian Pizza
35716,1,2015,Sep,Mon,11:38:00, 16.75 , 16.75 ,M,Chicken,The Southwest Chicken Pizza
35717,1,2015,Sep,Mon,11:43:00, 12.50 , 12.50 ,S,Supreme,The Soppressata Pizza
35718,1,2015,Sep,Mon,11:52:00, 16.00 , 16.00 ,M,Classic,The Napolitana Pizza
35719,1,2015,Sep,Mon,11:53:00, 16.00 , 16.00 ,M,Classic,The Classic Deluxe Pizza
35720,1,2015,Sep,Mon,11:53:00, 13.25 , 13.25 ,M,Classic,The Hawaiian Pizza
35721,1,2015,Sep,Mon,11:57:00, 16.75 , 16.75 ,M,Chicken,The Chicken Alfredo Pizza
35722,1,2015,Sep,Mon,11:57:00, 18.50 , 18.50 ,L,Veggie,The Five Cheese Pizza
35723,1,2015,Sep,Mon,11:57:00, 9.75 , 9.75 ,S,Classic,The Pepperoni Pizza
35724,1,2015,Sep,Mon,11:57:00, 16.50 , 16.50 ,M,Supreme,The Spinach Supreme Pizza
35725,2,2015,Sep,Mon,12:23:00, 17.95 , 35.90 ,L,Veggie,The Four Cheese Pizza
35726,1,2015,Sep,Mon,12:23:00, 9.75 , 9.75 ,S,Classic,The Pepperoni Pizza
35727,1,2015,Sep,Mon,12:23:00, 12.00 , 12.00 ,S,Veggie,The Spinach and Feta Pizza
35728,1,2015,Sep,Mon,12:27:00, 20.75 , 20.75 ,L,Chicken,The Barbecue Chicken Pizza
35729,2,2015,Sep,Mon,12:27:00, 16.75 , 33.50 ,M,Chicken,The Barbecue Chicken Pizza
35730,1,2015,Sep,Mon,12:27:00, 17.95 , 17.95 ,L,Veggie,The Four Cheese Pizza
35731,1,2015,Sep,Mon,12:27:00, 10.50 , 10.50 ,S,Classic,The Hawaiian Pizza
35732,1,2015,Sep,Mon,12:27:00, 20.50 , 20.50 ,L,Classic,The Italian Capocollo Pizza
35733,1,2015,Sep,Mon,12:27:00, 12.00 , 12.00 ,S,Classic,The Napolitana Pizza
35734,1,2015,Sep,Mon,12:27:00, 11.00 , 11.00 ,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
35735,1,2015,Sep,Mon,12:27:00, 20.75 , 20.75 ,L,Supreme,The Pepper Salami Pizza
35736,1,2015,Sep,Mon,12:27:00, 12.75 , 12.75 ,S,Chicken,The Southwest Chicken Pizza
35737,1,2015,Sep,Mon,12:27:00, 20.75 , 20.75 ,L,Supreme,The Spinach Supreme Pizza
35738,2,2015,Sep,Mon,12:27:00, 12.50 , 25.00 ,S,Supreme,The Spinach Supreme Pizza
35739,1,2015,Sep,Mon,12:31:00, 12.00 , 12.00 ,S,Classic,The Big Meat Pizza
35740,1,2015,Sep,Mon,12:31:00, 12.00 , 12.00 ,S,Classic,The Classic Deluxe Pizza
35741,1,2015,Sep,Mon,12:31:00, 21.00 , 21.00 ,L,Veggie,The Italian Vegetables Pizza
35742,1,2015,Sep,Mon,12:31:00, 12.50 , 12.50 ,S,Veggie,The Spinach Pesto Pizza
35743,1,2015,Sep,Mon,12:34:00, 16.75 , 16.75 ,M,Chicken,The Southwest Chicken Pizza
35744,1,2015,Sep,Mon,12:34:00, 16.50 , 16.50 ,M,Supreme,The Spicy Italian Pizza
35745,1,2015,Sep,Mon,12:34:00, 12.00 , 12.00 ,S,Veggie,The Green Garden Pizza
35746,1,2015,Sep,Mon,12:34:00, 16.50 , 16.50 ,L,Classic,The Hawaiian Pizza
35747,1,2015,Sep,Mon,12:34:00, 20.75 , 20.75 ,L,Veggie,The Spinach Pesto Pizza
35748,1,2015,Sep,Mon,12:40:00, 20.75 , 20.75 ,L,Supreme,The Prosciutto and Arugula Pizza
35749,1,2015,Sep,Mon,12:40:00, 12.50 , 12.50 ,S,Supreme,The Soppressata Pizza
35750,1,2015,Sep,Mon,12:40:00, 12.75 , 12.75 ,S,Chicken,The Southwest Chicken Pizza
35751,1,2015,Sep,Mon,12:40:00, 16.00 , 16.00 ,M,Veggie,The Spinach and Feta Pizza
35752,1,2015,Sep,Mon,12:51:00, 16.25 , 16.25 ,M,Supreme,The Sicilian Pizza
35753,1,2015,Sep,Mon,12:51:00, 16.75 , 16.75 ,M,Chicken,The Barbecue Chicken Pizza
35754,1,2015,Sep,Mon,12:54:00, 14.75 , 14.75 ,M,Veggie,The Four Cheese Pizza
35755,1,2015,Sep,Mon,13:19:00, 20.25 , 20.25 ,L,Supreme,The Sicilian Pizza
35756,1,2015,Sep,Mon,13:28:00, 16.75 , 16.75 ,M,Chicken,The California Chicken Pizza
35757,1,2015,Sep,Mon,13:33:00, 16.25 , 16.25 ,M,Supreme,The Calabrese Pizza
35758,1,2015,Sep,Mon,13:33:00, 12.75 , 12.75 ,S,Chicken,The Southwest Chicken Pizza
35759,1,2015,Sep,Mon,13:34:00, 20.75 , 20.75 ,L,Chicken,The Chicken Pesto Pizza
35760,1,2015,Sep,Mon,13:34:00, 17.95 , 17.95 ,L,Veggie,The Four Cheese Pizza
35761,1,2015,Sep,Mon,13:34:00, 12.50 , 12.50 ,S,Supreme,The Italian Supreme Pizza
35762,1,2015,Sep,Mon,13:34:00, 20.25 , 20.25 ,L,Veggie,The Mexicana Pizza
35763,1,2015,Sep,Mon,13:35:00, 10.50 , 10.50 ,S,Classic,The Hawaiian Pizza
35764,1,2015,Sep,Mon,13:35:00, 20.25 , 20.25 ,L,Supreme,The Sicilian Pizza
35765,1,2015,Sep,Mon,14:18:00, 16.75 , 16.75 ,M,Chicken,The Barbecue Chicken Pizza
35766,1,2015,Sep,Mon,14:18:00, 17.95 , 17.95 ,L,Veggie,The Four Cheese Pizza
35767,1,2015,Sep,Mon,14:18:00, 16.00 , 16.00 ,M,Veggie,The Green Garden Pizza
35768,1,2015,Sep,Mon,14:18:00, 12.75 , 12.75 ,S,Chicken,The Thai Chicken Pizza
35769,1,2015,Sep,Mon,15:26:00, 16.00 , 16.00 ,M,Classic,The Napolitana Pizza
35770,1,2015,Sep,Mon,15:26:00, 20.75 , 20.75 ,L,Chicken,The Thai Chicken Pizza
35771,1,2015,Sep,Mon,15:34:00, 16.75 , 16.75 ,M,Chicken,The Barbecue Chicken Pizza
35772,1,2015,Sep,Mon,15:34:00, 16.00 , 16.00 ,M,Classic,The Classic Deluxe Pizza
35773,1,2015,Sep,Mon,16:30:00, 16.50 , 16.50 ,M,Supreme,The Prosciutto and Arugula Pizza
35774,1,2015,Sep,Mon,16:33:00, 20.75 , 20.75 ,L,Chicken,The Southwest Chicken Pizza
35775,1,2015,Sep,Mon,16:33:00, 20.75 , 20.75 ,L,Supreme,The Spinach Supreme Pizza
35776,1,2015,Sep,Mon,16:39:00, 16.75 , 16.75 ,M,Chicken,The Barbecue Chicken Pizza
35777,1,2015,Sep,Mon,16:39:00, 16.50 , 16.50 ,M,Supreme,The Spicy Italian Pizza
35778,2,2015,Sep,Mon,16:40:00, 12.00 , 24.00 ,S,Classic,The Big Meat Pizza
35779,1,2015,Sep,Mon,16:40:00, 20.75 , 20.75 ,L,Chicken,The California Chicken Pizza
35780,1,2015,Sep,Mon,16:40:00, 16.00 , 16.00 ,M,Veggie,The Green Garden Pizza
35781,1,2015,Sep,Mon,16:40:00, 12.75 , 12.75 ,S,Chicken,The Barbecue Chicken Pizza
35782,1,2015,Sep,Mon,16:57:00, 20.75 , 20.75 ,L,Supreme,The Italian Supreme Pizza
35783,1,2015,Sep,Mon,17:02:00, 16.75 , 16.75 ,M,Chicken,The Chicken Alfredo Pizza
35784,1,2015,Sep,Mon,17:02:00, 11.00 , 11.00 ,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
35785,1,2015,Sep,Mon,17:14:00, 10.50 , 10.50 ,S,Classic,The Hawaiian Pizza
35786,1,2015,Sep,Mon,17:14:00, 20.25 , 20.25 ,L,Supreme,The Sicilian Pizza
35787,1,2015,Sep,Mon,17:14:00, 20.75 , 20.75 ,L,Supreme,The Soppressata Pizza
35788,1,2015,Sep,Mon,17:31:00, 20.75 , 20.75 ,L,Chicken,The California Chicken Pizza
35789,1,2015,Sep,Mon,17:31:00, 16.00 , 16.00 ,M,Classic,The Classic Deluxe Pizza
35790,1,2015,Sep,Mon,17:44:00, 12.00 , 12.00 ,S,Classic,The Big Meat Pizza
35791,1,2015,Sep,Mon,17:44:00, 16.00 , 16.00 ,M,Classic,The Napolitana Pizza
35792,1,2015,Sep,Mon,17:44:00, 20.75 , 20.75 ,L,Chicken,The Thai Chicken Pizza
35793,1,2015,Sep,Mon,17:48:00, 20.25 , 20.25 ,L,Veggie,The Spinach and Feta Pizza
35794,1,2015,Sep,Mon,17:48:00, 12.00 , 12.00 ,S,Classic,The Big Meat Pizza
35795,1,2015,Sep,Mon,17:48:00, 17.50 , 17.50 ,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
35796,1,2015,Sep,Mon,17:48:00, 20.50 , 20.50 ,L,Classic,The Greek Pizza
35797,1,2015,Sep,Mon,17:54:00, 20.75 , 20.75 ,L,Chicken,The Chicken Pesto Pizza
35798,1,2015,Sep,Mon,17:54:00, 16.00 , 16.00 ,M,Classic,The Napolitana Pizza
35799,1,2015,Sep,Mon,18:00:00, 16.50 , 16.50 ,L,Classic,The Hawaiian Pizza
35800,1,2015,Sep,Mon,18:00:00, 10.50 , 10.50 ,S,Classic,The Hawaiian Pizza
35801,1,2015,Sep,Mon,18:01:00, 17.95 , 17.95 ,L,Veggie,The Four Cheese Pizza
35802,1,2015,Sep,Mon,18:03:00, 16.00 , 16.00 ,M,Classic,The Napolitana Pizza
35803,1,2015,Sep,Mon,18:08:00, 20.50 , 20.50 ,L,Classic,The Napolitana Pizza
35804,1,2015,Sep,Mon,18:08:00, 15.25 , 15.25 ,L,Classic,The Pepperoni Pizza
35805,1,2015,Sep,Mon,18:39:00, 20.50 , 20.50 ,L,Classic,The Greek Pizza
35806,1,2015,Sep,Mon,19:03:00, 16.00 , 16.00 ,M,Classic,The Napolitana Pizza
35807,1,2015,Sep,Mon,19:03:00, 16.00 , 16.00 ,M,Veggie,The Spinach and Feta Pizza
35808,1,2015,Sep,Mon,19:07:00, 20.75 , 20.75 ,L,Chicken,The California Chicken Pizza
35809,1,2015,Sep,Mon,19:07:00, 16.00 , 16.00 ,M,Classic,The Classic Deluxe Pizza
35810,1,2015,Sep,Mon,19:07:00, 9.75 , 9.75 ,S,Classic,The Pepperoni Pizza
35811,1,2015,Sep,Mon,19:15:00, 12.00 , 12.00 ,S,Classic,The Napolitana Pizza
35812,1,2015,Sep,Mon,19:15:00, 16.75 , 16.75 ,M,Chicken,The Southwest Chicken Pizza
35813,1,2015,Sep,Mon,19:15:00, 20.75 , 20.75 ,L,Supreme,The Spinach Supreme Pizza
35814,1,2015,Sep,Mon,19:51:00, 12.00 , 12.00 ,S,Classic,The Classic Deluxe Pizza
35815,1,2015,Sep,Mon,20:19:00, 16.00 , 16.00 ,M,Veggie,The Vegetables + Vegetables Pizza
35816,1,2015,Sep,Mon,20:23:00, 12.00 , 12.00 ,S,Veggie,The Green Garden Pizza
35817,1,2015,Sep,Mon,20:23:00, 16.50 , 16.50 ,L,Classic,The Hawaiian Pizza
35818,1,2015,Sep,Mon,20:23:00, 16.50 , 16.50 ,M,Supreme,The Pepper Salami Pizza
35819,1,2015,Sep,Mon,20:23:00, 12.75 , 12.75 ,S,Chicken,The Thai Chicken Pizza
35820,1,2015,Sep,Mon,20:26:00, 16.75 , 16.75 ,M,Chicken,The Barbecue Chicken Pizza
35821,2,2015,Sep,Mon,20:26:00, 15.25 , 30.50 ,L,Classic,The Pepperoni Pizza
35822,1,2015,Sep,Mon,20:26:00, 16.50 , 16.50 ,M,Supreme,The Spinach Supreme Pizza
35823,1,2015,Sep,Mon,20:27:00, 20.75 , 20.75 ,L,Chicken,The Chicken Alfredo Pizza
35824,1,2015,Sep,Mon,20:27:00, 20.75 , 20.75 ,L,Chicken,The Chicken Pesto Pizza
35825,1,2015,Sep,Mon,20:27:00, 20.25 , 20.25 ,L,Veggie,The Mexicana Pizza
35826,1,2015,Sep,Mon,20:36:00, 13.25 , 13.25 ,M,Classic,The Hawaiian Pizza
35827,1,2015,Sep,Mon,20:36:00, 10.50 , 10.50 ,S,Classic,The Hawaiian Pizza
35828,1,2015,Sep,Mon,20:36:00, 20.25 , 20.25 ,L,Veggie,The Mexicana Pizza
35829,1,2015,Sep,Mon,20:36:00, 16.50 , 16.50 ,M,Supreme,The Pepper Salami Pizza
35830,1,2015,Sep,Mon,20:39:00, 12.00 , 12.00 ,S,Classic,The Classic Deluxe Pizza
35831,1,2015,Sep,Mon,21:21:00, 12.00 , 12.00 ,S,Classic,The Big Meat Pizza
35832,1,2015,Sep,Mon,21:21:00, 16.00 , 16.00 ,M,Veggie,The Green Garden Pizza
35833,1,2015,Sep,Mon,21:21:00, 20.75 , 20.75 ,L,Supreme,The Spicy Italian Pizza
35834,1,2015,Sep,Mon,21:26:00, 11.00 , 11.00 ,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
35835,1,2015,Sep,Mon,21:26:00, 20.75 , 20.75 ,L,Chicken,The Southwest Chicken Pizza
35836,1,2015,Sep,Mon,21:37:00, 11.00 , 11.00 ,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
35837,1,2015,Sep,Mon,21:37:00, 16.50 , 16.50 ,M,Veggie,The Spinach Pesto Pizza
35838,1,2015,Sep,Mon,22:13:00, 18.50 , 18.50 ,L,Veggie,The Five Cheese Pizza
35839,1,2015,Sep,Mon,22:23:00, 14.75 , 14.75 ,M,Veggie,The Four Cheese Pizza
35840,1,2015,Sep,Mon,22:23:00, 16.75 , 16.75 ,M,Veggie,The Italian Vegetables Pizza
35841,1,2015,Sep,Tue,11:32:00, 16.00 , 16.00 ,M,Classic,The Classic Deluxe Pizza
35842,1,2015,Sep,Tue,11:32:00, 18.50 , 18.50 ,L,Veggie,The Five Cheese Pizza
35843,1,2015,Sep,Tue,11:36:00, 16.75 , 16.75 ,M,Chicken,The California Chicken Pizza
35844,1,2015,Sep,Tue,11:36:00, 16.00 , 16.00 ,M,Veggie,The Green Garden Pizza
35845,1,2015,Sep,Tue,11:36:00, 16.50 , 16.50 ,L,Classic,The Hawaiian Pizza
35846,1,2015,Sep,Tue,11:36:00, 20.75 , 20.75 ,L,Chicken,The Thai Chicken Pizza
35847,1,2015,Sep,Tue,12:11:00, 16.00 , 16.00 ,M,Veggie,The Vegetables + Vegetables Pizza
35848,1,2015,Sep,Tue,12:15:00, 20.75 , 20.75 ,L,Chicken,The California Chicken Pizza
35849,1,2015,Sep,Tue,12:35:00, 20.25 , 20.25 ,L,Veggie,The Mexicana Pizza
35850,1,2015,Sep,Tue,12:35:00, 10.50 , 10.50 ,S,Classic,The Hawaiian Pizza
35851,1,2015,Sep,Tue,12:35:00, 20.25 , 20.25 ,L,Veggie,The Mexicana Pizza
35852,1,2015,Sep,Tue,12:35:00, 16.50 , 16.50 ,M,Supreme,The Prosciutto and Arugula Pizza
35853,1,2015,Sep,Tue,12:35:00, 12.00 , 12.00 ,S,Classic,The Greek Pizza
35854,1,2015,Sep,Tue,12:49:00, 16.25 , 16.25 ,M,Supreme,The Calabrese Pizza
35855,1,2015,Sep,Tue,12:49:00, 12.50 , 12.50 ,S,Supreme,The Pepper Salami Pizza
35856,1,2015,Sep,Tue,12:49:00, 20.75 , 20.75 ,L,Supreme,The Prosciutto and Arugula Pizza
35857,1,2015,Sep,Tue,12:49:00, 16.50 , 16.50 ,M,Veggie,The Spinach Pesto Pizza
35858,1,2015,Sep,Tue,12:49:00, 25.50 , 25.50 ,XL,Classic,The Greek Pizza
35859,1,2015,Sep,Tue,12:57:00, 20.75 , 20.75 ,L,Chicken,The California Chicken Pizza
35860,1,2015,Sep,Tue,12:57:00, 10.50 , 10.50 ,S,Classic,The Hawaiian Pizza
35861,1,2015,Sep,Tue,12:57:00, 25.50 , 25.50 ,XL,Classic,The Greek Pizza
35862,1,2015,Sep,Tue,13:00:00, 12.00 , 12.00 ,S,Classic,The Big Meat Pizza
35863,1,2015,Sep,Tue,13:00:00, 16.50 , 16.50 ,M,Supreme,The Spinach Supreme Pizza
35864,1,2015,Sep,Tue,13:00:00, 20.50 , 20.50 ,L,Classic,The Greek Pizza
35865,1,2015,Sep,Tue,13:04:00, 11.00 , 11.00 ,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
35866,1,2015,Sep,Tue,13:15:00, 12.00 , 12.00 ,S,Classic,The Classic Deluxe Pizza
35867,1,2015,Sep,Tue,13:15:00, 11.00 , 11.00 ,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
35868,1,2015,Sep,Tue,13:15:00, 15.25 , 15.25 ,L,Classic,The Pepperoni Pizza
35869,1,2015,Sep,Tue,13:15:00, 12.50 , 12.50 ,M,Classic,The Pepperoni Pizza
35870,1,2015,Sep,Tue,13:18:00, 16.75 , 16.75 ,M,Chicken,The Barbecue Chicken Pizza
35871,1,2015,Sep,Tue,13:39:00, 15.25 , 15.25 ,L,Classic,The Pepperoni Pizza
35872,1,2015,Sep,Tue,13:58:00, 16.75 , 16.75 ,M,Chicken,The California Chicken Pizza
35873,2,2015,Sep,Tue,13:58:00, 12.00 , 24.00 ,S,Veggie,The Green Garden Pizza
35874,1,2015,Sep,Tue,13:58:00, 20.25 , 20.25 ,L,Veggie,The Mexicana Pizza
35875,1,2015,Sep,Tue,13:58:00, 12.00 , 12.00 ,S,Classic,The Napolitana Pizza
35876,2,2015,Sep,Tue,13:58:00, 12.50 , 25.00 ,M,Classic,The Pepperoni Pizza
35877,1,2015,Sep,Tue,13:58:00, 20.75 , 20.75 ,L,Supreme,The Prosciutto and Arugula Pizza
35878,2,2015,Sep,Tue,13:58:00, 20.75 , 41.50 ,L,Chicken,The Southwest Chicken Pizza
35879,1,2015,Sep,Tue,13:58:00, 12.75 , 12.75 ,S,Chicken,The Southwest Chicken Pizza
35880,1,2015,Sep,Tue,13:58:00, 16.50 , 16.50 ,M,Supreme,The Spicy Italian Pizza
35881,1,2015,Sep,Tue,13:58:00, 16.00 , 16.00 ,M,Veggie,The Spinach and Feta Pizza
35882,1,2015,Sep,Tue,13:58:00, 12.00 , 12.00 ,S,Veggie,The Spinach and Feta Pizza
35883,1,2015,Sep,Tue,13:58:00, 16.00 , 16.00 ,M,Classic,The Greek Pizza
35884,1,2015,Sep,Tue,14:04:00, 20.75 , 20.75 ,L,Supreme,The Italian Supreme Pizza
35885,1,2015,Sep,Tue,14:04:00, 11.00 , 11.00 ,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
35886,1,2015,Sep,Tue,14:04:00, 20.75 , 20.75 ,L,Supreme,The Soppressata Pizza
35887,1,2015,Sep,Tue,14:13:00, 12.00 , 12.00 ,S,Classic,The Big Meat Pizza
35888,1,2015,Sep,Tue,14:16:00, 16.75 , 16.75 ,M,Chicken,The California Chicken Pizza
35889,1,2015,Sep,Tue,14:23:00, 20.75 , 20.75 ,L,Supreme,The Soppressata Pizza
35890,1,2015,Sep,Tue,14:50:00, 12.00 , 12.00 ,S,Veggie,The Green Garden Pizza
35891,1,2015,Sep,Tue,14:50:00, 20.75 , 20.75 ,L,Supreme,The Soppressata Pizza
35892,1,2015,Sep,Tue,14:59:00, 20.50 , 20.50 ,L,Classic,The Italian Capocollo Pizza
35893,1,2015,Sep,Tue,15:25:00, 10.50 , 10.50 ,S,Classic,The Hawaiian Pizza
35894,1,2015,Sep,Tue,15:25:00, 16.50 , 16.50 ,M,Supreme,The Prosciutto and Arugula Pizza
35895,2,2015,Sep,Tue,15:32:00, 16.75 , 33.50 ,M,Chicken,The Chicken Alfredo Pizza
35896,1,2015,Sep,Tue,15:32:00, 20.75 , 20.75 ,L,Supreme,The Italian Supreme Pizza
35897,1,2015,Sep,Tue,15:32:00, 16.00 , 16.00 ,M,Veggie,The Vegetables + Vegetables Pizza
35898,1,2015,Sep,Tue,16:08:00, 16.75 , 16.75 ,M,Chicken,The Barbecue Chicken Pizza
35899,1,2015,Sep,Tue,16:08:00, 16.50 , 16.50 ,M,Supreme,The Soppressata Pizza
35900,1,2015,Sep,Tue,16:08:00, 12.50 , 12.50 ,S,Supreme,The Spinach Supreme Pizza
35901,1,2015,Sep,Tue,16:10:00, 20.50 , 20.50 ,L,Classic,The Napolitana Pizza
